package-id,version,title,date,status,country,language,altloc,canonical,category,changes,corrections,current,desc,descCurrent,descmd,fhir-version,fhirVersion,fhirversion,history_template_repo,intro,introduction,milestoneName,name,org,path,sequence,sequence-note,sequenceNote,sub-packages
hl7.fhir.us.qicore,4.0.0,Quality Improvement Core Framework,2020-03-19,trial-use,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,STU 4 (v4.0.0),,"STU 4 (v4.0.0)
* Created negation profiles
* Added patterns pages and CQL examples
* Corrections throughout
* Updated QDM-to-QI-Core mapping
* Added negation reason value set and bindings",,,4.0.1,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/STU4,STU 4,,,
hl7.fhir.us.qicore,3.3.0,Quality Improvement Core Framework,2019-08-06,ballot,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,STU 4 Ballot (v3.3.0),,"STU 4 Ballot (v3.3.0)
* Updated profiles to be based on FHIR R4 and US Core STU 3
* #22645 Added profiles on Immunization and Evaluation
* #15012 Added a profile on NutritionOrder
* #20727 Updated Observation documentation to provide clarity on use of FHIR and US Core profiles

* #20610 Created the notDone extension and modified the DeviceUseStatement profile to use it; added the DeviceRequest profile, use the doNotPerform extension
* #22646 Relaxed Must Support requirement on some fields of Immunization and ImmunizationRecommendation profiles
* #14991 Added an example of using body position with an Observation",,,4.0.0,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/2019Sep,STU 4,,,
hl7.fhir.us.qicore,3.2.0,Quality Improvement Core Framework,2019-04-14,trial-use,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,STU 3.2 (v3.2.0),,"STU 3.2 (v3.2.0)
* Updated profiles to be based on US Core 2.0.0
* Derived Encounter and PractitionerRole profiles from US Core profiles",,,3.0.1,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/STU32,STU 3,,,
hl7.fhir.us.qicore,3.1.0,Quality Improvement Core Framework,2018-08-21,trial-use,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,STU 3 (v3.1.0),,"STU 3 (v3.1.0)
* Added profile for PractitionerRole and removed Practitioner.role extension
* Added profile for Task
* Established pattern for representing QDM Principal Diagnosis in Encounters
* Relaxed conformance requirements from all profiles to profiles that are relevant to a particular use case",,,3.0.1,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/STU3,STU 3,,,
hl7.fhir.us.qicore,2.1.0,Quality Improvement Core Framework,2017-12-20,ballot,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,,,"STU 3 Ballot (v3.0.0)
* Incorporates ballot reconciliation from all comments from the September 2016 ballot which have been applied to FHIR 3.0 and US Core Release 1.0.1
* Includes mapping to QDM Version 5.3 Annotated available at: https://ecqi.healthit.gov/qdm
* ncludes an updated Mapping table from the QI-Core metadata to QDM 5.3
* 
* Includes a direct mapping from QDM version 5.3 to QI Core",,,3.0.1,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/2018Jan,STU 3,,,
hl7.fhir.us.qicore,2.0.0,Quality Improvement Core Framework,2017-12-12,trial-use,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,,,"STU 2 (v2.0.0)
* Updated to FHIR STU3 (3.0.1)
* Changed from Universal Realm to US Realm
* Derived from US Core profiles where possible
* Added support for Claim and Coverage resources
* Changed AdverseEvent profile to use the base resource
* Numerous typographical and technical errors corrected",,,3.0.1,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/STU2,STU 2,,,
hl7.fhir.us.qicore,1.6.0,Quality Improvement Core Framework,2016-08-11,ballot,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,,,"STU 2 Ballot
* Moved out of main FHIR publication package to its own home
* Updated QI-Core profiles for changes to underlying specification
* Added an additional profile on Condition
* The QUICK logical model is included",,,1.6.0,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/us/qicore/2016Sep,STU 2,,,
hl7.fhir.us.qicore,1.0.2,Quality Improvement Core Framework,2015-10-24,trial-use,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,DSTU 1 (Permanent home),,,,,1.0.2,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/DSTU2/qicore/qicore.html,STU 1,"Note: for this sequence, QI-Core was balloted as part of the FHIR specification, and these links are into the QI-Core page of the FHIR specification. Also note that this was DSTU 2 for the FHIR specification, but DSTU 1 for the QI-Core specification.",,
hl7.fhir.us.qicore,1.0.0,Quality Improvement Core Framework,2015-08-31,preview,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,DSTU 1 Preview,,,,,1.0.0,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/2015Sep/qicore/qicore.html,STU 1,,,
hl7.fhir.us.qicore,0.5.0,Quality Improvement Core Framework,2015-04-02,ballot,us,en,,http://hl7.org/fhir/us/qicore,Quality / CDS,,,,DSTU 1 Ballot (May 2015 Ballot),,,,,0.5.0,,,"The QI-Core (Quality Improvement Core Framework) Implementation Guide defines a set of FHIR profiles with extensions and bindings needed to create interoperable, quality-focused applications. The profiles in this implementation guide derive from and extend the [US Core](http://hl7.org/fhir/us/core) profiles to provide a common foundation for building, sharing, and evaluating knowledge artifacts across quality improvement efforts in the US Realm.",,,,http://hl7.org/fhir/2015May/qicore.html,STU 1,,,
hl7.fhir.us.daf,current,Data Access Framework,,ci-build,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,True,Continuous Integration Build (latest in version control),,,,,,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://build.fhir.org/ig/HL7/daf-research,,,,
hl7.fhir.us.daf,2.0.0,Data Access Framework,2017-04-21,trial-use,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,True,Current Official Published Version (STU 2),,"STU 2 Publication. Change Notes:

* Updated DAF-Research profiles to be in sync with base profiles for Task, Provenance and OperationDefinition
* Added clarifications on how ETL can be done for a single patient vs multiple patients
* Added links to PCOR requirements for DAF-Research profiles.
* Corrected the diagrams for PCORnet workflows.
* Added ResearchStudy and ResearchSubject resources.
* Added the use of Group resource in the workflows for ETLs.
* Added links to pilot executions and examples from the pilots.
* Clearly articulated the benefits of DAF-Research.
* Added navigation breadcrumbs and title pages to distinguish each page.",,,3.0.1,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/us/daf-research/STU2,STU 2,,,
hl7.fhir.us.daf,1.8.0,Data Access Framework,2016-12-05,ballot,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,,,,"STU 2 Ballot. Change Notes:

* DAF-Core has been moved from DAF to become US-Core
* DAF-Research Comment Only Ballot tickets from 2016 September ballot have been incorporated.
* DAF-Conformance is now called DAF-CapabilityStatement
* DAF-QueryResults now has the ability to incorporate Aggregate Results based on multiple filters and counts.
* Removed profile of profiles related to Patient,Condition,Medication and instead reuse US-Core.
* Removed profiles on Encounter, Medication Dispense; just use the base FHIR resources.
* Added references to Group, ResearchStudy, ResearchSubject to accomodate cohort definition, enrollment and participation in research.
* Corrected DAF introduction diagram which was not depicting the workflows of PCORnet correctly.
* Added clarifications to Developer Guidance on Bulk Extraction, Incremental Extraction, Creation of Query Results.",,,1.8.0,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/us/daf-research/2017Jan,STU 2,,,
hl7.fhir.us.daf,1.6.0,Data Access Framework,2016-08-11,ballot,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,,,,"STU 2 Ballot. Change Notes:

* Moved out of main FHIR publication package to its own home
* Updated DAF profiles to DAF-core with a minimal set of elements to support meaningful access and STU3
* Added profiles to support the 2015 Edition Common clinical Data Set (CCDS):
* Assessment and Plan of Treatment (CarePlan)
  * CareTeam (CareTeam)
  * Goals (Goal)
  * Implantable Devices/UDI (Device)
  * DAF Core Birth Sex
* Removed profiles no longer used: DAF-AllergyList, DAF-ProblemList, DAF-MedicationList, DAF-ImmunizationList, DAF-EncounterList, DAF-ResultsList, DAF-ProcedureList, DAF-RelatedPerson",,,1.6.0,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/us/daf/2016Sep,STU 2,,,
hl7.fhir.us.daf,1.0.2,Data Access Framework,2015-10-24,trial-use,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,,DSTU 1 (Permanent home),,,,,1.0.2,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/DSTU2/daf/daf.html,DSTU 1,,,
hl7.fhir.us.daf,1.0.0,Data Access Framework,2015-08-31,draft,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,,DSTU 1 Preview,,,,,1.0.0,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/2015Sep/daf/daf.html,DSTU 1,,,
hl7.fhir.us.daf,0.5.0,Data Access Framework,2015-04-02,ballot,us,en,,http://hl7.org/fhir/us/daf,EHR Access,,,,DSTU 1 Ballot (May 2015 Ballot),,,,,0.5.0,,,DAF (Data Access Framework) is a [US Realm](http://wiki.siframework.org/Introduction+and+Overview) Implementation Guide of the FHIR Specification that specfies Basic arrangements for accessing patient data from EHR systems as described by Meaningful Use and related regulatory requirements,,,,http://hl7.org/fhir/2015May/daf.html,DSTU 1,,,
hl7.fhir.us.hai,current,Healthcare Associated Infection Implementation Guide,,ci-build,us,en,,http://hl7.org/fhir/us/hai,Public Health,,,True,Continuous Integration Build (latest in version control),,,,,,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://build.fhir.org/ig/HL7/HAI,,,,
hl7.fhir.us.hai,2.1.0,Healthcare Associated Infection Implementation Guide,2023-09-06,trial-use,us,en,,http://hl7.org/fhir/us/hai,Public Health,,,True,Update to FHIR STU Release 2,,,,,4.0.1,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://hl7.org/fhir/us/hai/STU2.1,STU2,,,
hl7.fhir.us.hai,2.0.0,Healthcare Associated Infection Implementation Guide,2019-10-11,trial-use,us,en,,http://hl7.org/fhir/us/hai,Public Health,releaseHistory.html,,,FHIR STU Release 2,,,,,4.0.0,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://hl7.org/fhir/us/hai/STU2,STU 2,,,
hl7.fhir.us.hai,1.1.0,Healthcare Associated Infection Implementation Guide,2019-03-27,ballot,us,en,,http://hl7.org/fhir/us/hai,Public Health,releaseHistory.html,,,Ballot for FHIR STU Release 2,,,,,3.0.1,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://hl7.org/fhir/us/hai/2019May,STU 2,,,
hl7.fhir.us.hai,1.0.0,Healthcare Associated Infection Implementation Guide,2019-03-08,trial-use,us,en,,http://hl7.org/fhir/us/hai,Public Health,,,,STU Release 1 (FHIR STU 3),,,,,3.0.1,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://hl7.org/fhir/us/hai/STU1,STU 1,,,
hl7.fhir.us.hai,0.1.0,Healthcare Associated Infection Implementation Guide,2018-04-04,ballot,us,en,,http://hl7.org/fhir/us/hai,Public Health,,,,STU Ballot,,,,,3.3.0,,,The Healthcare Associated Infection Implementation Implementation Guide is a US Realm Implementation Guide of the FHIR Specification that specifies standards for electronic submission of Healthcare Associated Infection (HAI) reports to the National Healthcare Safety Network (NHSN) of the Centers for Disease Control and Prevention (CDC). This IG contains a library of FHIR profiles for electronic submission of HAI reports to the NHSN.,,,,http://hl7.org/fhir/us/hai/2018May,STU 1,,,
hl7.fhir.us.breastcancer,current,Breast Cancer Data Logical Models and FHIR Profiles,,ci-build,us,en,,http://hl7.org/fhir/us/breastcancer,Diagnostics,,,True,Continuous Integration Build (latest in version control),,,,,,,,"This IG contains a subset of logical models for breast cancer focused on data elements used for breast cancer staging. FHIR profiles are provided as an example physical representation of the logical models. This IG defines logical models and FHIR profiles for supporting breast cancer staging estimation, including the traditional three-component staging involving primary tumor classification, regional lymph nodes and distant metastases, as well as other factors important to prognosis and recurrence risk, such as tumor grade, hormone receptor status (progesterone and estrogen), as well as human epidermal growth factor 2 (HER 2) status.",,,,http://build.fhir.org/ig/HL7/us-breastcancer,,,,
hl7.fhir.us.breastcancer,0.2.0,Breast Cancer Data Logical Models and FHIR Profiles,2018-08-31,draft,us,en,,http://hl7.org/fhir/us/breastcancer,Diagnostics,index.html#Scope,,,STU 1 Draft for Comment #2,,,,,3.0.1,,,"This IG contains a subset of logical models for breast cancer focused on data elements used for breast cancer staging. FHIR profiles are provided as an example physical representation of the logical models. This IG defines logical models and FHIR profiles for supporting breast cancer staging estimation, including the traditional three-component staging involving primary tumor classification, regional lymph nodes and distant metastases, as well as other factors important to prognosis and recurrence risk, such as tumor grade, hormone receptor status (progesterone and estrogen), as well as human epidermal growth factor 2 (HER 2) status.",,,,http://hl7.org/fhir/us/breastcancer/2018Sep,STU 1,,,
hl7.fhir.us.breastcancer,0.1.0,Breast Cancer Data Logical Models and FHIR Profiles,2018-04-04,draft,us,en,,http://hl7.org/fhir/us/breastcancer,Diagnostics,,,,STU 1 Draft for Comment #1,,,,,3.0.1,,,"This IG contains a subset of logical models for breast cancer focused on data elements used for breast cancer staging. FHIR profiles are provided as an example physical representation of the logical models. This IG defines logical models and FHIR profiles for supporting breast cancer staging estimation, including the traditional three-component staging involving primary tumor classification, regional lymph nodes and distant metastases, as well as other factors important to prognosis and recurrence risk, such as tumor grade, hormone receptor status (progesterone and estrogen), as well as human epidermal growth factor 2 (HER 2) status.",,,,http://hl7.org/fhir/us/breastcancer/2018May,STU 1,,,
hl7.fhir.uv.genomics-reporting,current,Genetic Reporting Implementation Guide,,ci-build,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,True,Continuous Integration Build (latest in version control),,,,,,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://build.fhir.org/ig/HL7/genomics-reporting,,,,
hl7.fhir.uv.genomics-reporting,2.0.0,Genetic Reporting Implementation Guide,2022-05-09,trial-use,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,True,STU 2,,,,,4.0.1,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://hl7.org/fhir/uv/genomics-reporting/STU2,STU 2,,,
hl7.fhir.uv.genomics-reporting,1.1.0,Genetic Reporting Implementation Guide,2021-04-13,ballot,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,,STU 2,,,,,4.0.1,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://hl7.org/fhir/uv/genomics-reporting/2021May,STU 2,,,
hl7.fhir.uv.genomics-reporting,1.0.0,Genetic Reporting Implementation Guide,2019-11-20,trial-use,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,,STU 1,,,,,4.0.1,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://hl7.org/fhir/uv/genomics-reporting/STU1,STU 1,,,
hl7.fhir.uv.genomics-reporting,0.3.0,Genetic Reporting Implementation Guide,2018-12-04,ballot,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,,STU 1 Ballot #2,,,,,4.0.0,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://hl7.org/fhir/uv/genomics-reporting/2019Jan,STU 1,,,
hl7.fhir.uv.genomics-reporting,0.1.0,Genetic Reporting Implementation Guide,2018-04-04,ballot,uv,en,,http://hl7.org/fhir/uv/genomics-reporting,Diagnostics,,,,STU 1 Ballot,,,,,3.3.0,,,"Genomics is a rapidly evolving area of healthcare that involves complex data structures. There is significant value in sharing this information in a way that is consistent, computable and that can accommodate ongoing evolution of medical science and practice.  The value comes from the ability to easily sort, filter and perform decision support on such information and the resulting improvements in care and reduction in costs such as the elimination of redundant testing.  The implementation guide is also transmission protocol-independent - the data structures presented here could be used in RESTful, messaging, document or other paradigms.

This guide covers all aspects of human genomic genomics-reporting, including:

* Representation of simple discrete variants, structural variants including copy number variants, complex variants as well as gross variations such as extra or missing chromosomes
* Representation of both known variants as well as fully describing de novo variations
* Germline and somatic variations
* Relevance of identified variations from the perspective of disease pathology, pharmacogenomics, transplant suitability (e.g. HLA typing), etc.
* Full and partial DNA sequencing, including whole genome and exome studies
* Mosaicism (differing genomic characteristics for different specimens from the same subject)
* Mitochondrial DNA variations

At present, this implementation guide focuses solely on data structures - what data should be/might be present and how it should be organized. It does not address workflows around how reports are requested, created, approved, routed, delivered, amended, etc. The implementation guide is also paradigm-independent - the data structures presented here could be used in RESTful, messaging, documents or other mechanisms.",,,,http://hl7.org/fhir/uv/genomics-reporting/2018May,STU 1,,,
fhir.argonaut.pd,current,Argonaut Provider Directory Guide,,ci-build,us,en,,http://fhir.org/guides/argonaut/pd,Administration,,,True,Continuous Integration Build (latest in version control),,,,,,,,"The Argonaut Project is a joint project of major US EHR vendors to advance industry adoption of modern, open interoperability standards. For further information, see [About the Argonaut Project](http://argonautwiki.hl7.org/index.php?title=Main_Page/Background). This Implementation Guide provides the specifications for a US Provider Directory Service. See the [full list of Argonaut Specifications](http://fhir.org/guides/argonaut). Note that this implementation guide is based on [the STU3 version of FHIR](http://hl7.org/fhir/STU3)",,,,http://build.fhir.org/ig/argonautproject/provider-directory,,,,
fhir.argonaut.pd,1.0.0,Argonaut Provider Directory Guide,2017-06-15,release,us,en,,http://fhir.org/guides/argonaut/pd,Administration,,,True,Release 1,,,,,3.0.1,,,"The Argonaut Project is a joint project of major US EHR vendors to advance industry adoption of modern, open interoperability standards. For further information, see [About the Argonaut Project](http://argonautwiki.hl7.org/index.php?title=Main_Page/Background). This Implementation Guide provides the specifications for a US Provider Directory Service. See the [full list of Argonaut Specifications](http://fhir.org/guides/argonaut). Note that this implementation guide is based on [the STU3 version of FHIR](http://hl7.org/fhir/STU3)",,,,http://fhir.org/guides/argonaut/pd/release1,Release 1,,,
